day,year,deltaT_pile_C,mean_pore_pressure_kPa,max_abs_pore_pressure_kPa,axial_thermal_force_kN,thermal_head_displacement_mm,settlement_mechanical_only_mm,settlement_thermo_mechanical_mm,settlement_THM_mm,consolidation_potential_mm,cyclic_settlement_index_mm,allowable_settlement_mm,TM_serviceability_ratio,THM_serviceability_ratio
2104.0,5.760438056125941,-8.980651119988089,-50.14790155406549,89.76146446608881,-429.3435017052444,-1.226695719157841,11.538461538461538,10.311765819303698,11.756403757179674,1.1540605667042725,0.2905773711717046,25.0,0.4124706327721479,0.470256150287187
2106.0,5.765913757700205,-8.955047290902614,-49.7613569165797,89.43010479019625,-428.1194437288519,-1.2231984106538623,11.538461538461538,10.315263127807675,11.833319623347519,1.2290524909593161,0.2890040045805275,25.0,0.412610525112307,0.47333278493390074
2108.0,5.771389459274469,-8.918844475712847,-49.31628444283396,88.99396572428921,-426.3886735165932,-1.2182533529045518,11.538461538461538,10.320208185556986,11.909526550201425,1.3025831491684619,0.2867352154759765,25.0,0.4128083274222794,0.476381062008057
2110.0,5.776865160848733,-8.87208552323048,-48.813210537638845,88.45356254968485,-424.1532395679159,-1.2118663987654736,11.538461538461538,10.326595139696064,11.98494255573914,1.3745655463039201,0.2837818697391569,25.0,0.41306380558784256,0.4793977022295656
2112.0,5.782340862422998,-8.814825776266254,-48.252730255555775,87.80953395307623,-421.41578769055025,-1.2040451076872862,11.538461538461538,10.334416430774253,12.059489154874377,1.4449145196467232,0.2801582044534015,25.0,0.4133766572309701,0.4823795661949751
2114.0,5.7878165639972625,-8.747133006127578,-47.63550659660271,87.0626412705978,-418.17955786899745,-1.194798736768564,11.538461538461538,10.343662801692975,12.133091400651391,1.5135468395842624,0.275881759374155,25.0,0.413746512067719,0.48532365602605565
2116.0,5.793292265571527,-8.669087332405834,-46.962269721539876,86.21376758672336,-414.44838042975147,-1.1841382297992895,11.538461538461538,10.354323308662249,12.205677908569417,1.5803813081198324,0.2709732917873354,25.0,0.41417293234648994,0.48822711634277666
2118.0,5.798767967145791,-8.58078112814881,-46.233816087667186,85.26391668906835,-410.22667150781984,-1.1720762043080564,11.538461538461538,10.366385334153481,12.277180864291791,1.6453388549776102,0.26545667516070054,25.0,0.41465541336613926,0.49108723457167164
2120.0,5.804243668720055,-8.48231891053008,-45.45100750615382,84.2142118803292,-405.5194278198871,-1.1586269366282487,11.538461538461538,10.37983460183329,12.347536015095084,1.7083426311893004,0.259358782072494,25.0,0.41519338407333156,0.49390144060380337
2122.0,5.809719370294319,-8.373817217144818,-44.614770122016076,83.0658946487668,-400.33222075031347,-1.1438063450008953,11.538461538461538,10.394655193460643,12.416682645491317,1.7693181000516836,0.25270935197898853,25.0,0.41578620773842573,0.4966673058196527
2124.0,5.815195071868583,-8.255404468078767,-43.72609331795258,81.82032319881066,-394.6711897569805,-1.1276319707342297,11.538461538461538,10.410829567727308,12.488314728588808,1.8319443164045623,0.24554084445693602,25.0,0.41643318270909235,0.4995325891435523
2126.0,5.820670773442847,-8.12722081391301,-42.786028543330865,80.4789708435171,-388.5430351047626,-1.1101229574421787,11.538461538461538,10.428338581019359,12.57396315242498,1.9077362927776826,0.23788827862793915,25.0,0.41713354324077434,0.5029585260969992
2128.0,5.8261464750171115,-7.989417969845176,-41.795688069715474,79.04342426079133,-381.9550099352576,-1.09130002838645,11.538461538461538,10.447161510075087,12.657928752120293,1.9809781825060777,0.22978905953912732,25.0,0.4178864604030035,0.5063171500848117
2130.0,5.831622176591376,-7.842159036122784,-40.7562436744068,77.51538161543066,-374.9149116821327,-1.0711854619489503,11.538461538461538,10.467276076512588,12.74014244646228,2.051583577612099,0.22128279233759182,25.0,0.41869104306050353,0.5096056978584912
2132.0,5.83709787816564,-7.685618305001478,-39.66892525355019,75.89665054921467,-367.43107284225914,-1.0498030652635975,11.538461538461538,10.48865847319794,12.820538748563077,2.1194691902304665,0.21241108513467102,25.0,0.4195463389279176,0.512821549942523
2134.0,5.842573579739904,-7.519981054456935,-38.53501936645861,74.1891460414233,-359.5123511135704,-1.0271781460387723,11.538461538461538,10.511283392422765,12.899055685119459,2.184554951186879,0.20321734150981413,25.0,0.4204513356969106,0.5159622274047784
