day,year,deltaT_pile_C,mean_pore_pressure_kPa,max_abs_pore_pressure_kPa,axial_thermal_force_kN,thermal_head_displacement_mm,settlement_mechanical_only_mm,settlement_thermo_mechanical_mm,settlement_THM_mm,consolidation_potential_mm,cyclic_settlement_index_mm,allowable_settlement_mm,TM_serviceability_ratio,THM_serviceability_ratio
1176.0,3.2197125256673513,7.855577521493171,44.687384208945865,77.03394416455171,499.6435011511559,0.908442729365738,11.666666666666666,12.575109396032405,13.530036179829246,0.7951943498719247,0.15973243392491498,15.0,0.8383406264021603,0.9020024119886164
1178.0,3.2251882272416155,7.902981277080345,44.74042614679929,77.43729103259491,502.65855362113484,0.913924642947518,11.666666666666666,12.580591309614183,13.616401151751502,0.8739495144798612,0.1618603276574575,15.0,0.8387060873076122,0.9077600767834334
1180.0,3.2306639288158796,7.941031247476075,44.73991737213569,77.74756715827769,505.07867109501944,0.9183248565363991,11.666666666666666,12.584991523203065,13.713383862972197,0.9647835037979859,0.16360883597114675,15.0,0.8389994348802043,0.9142255908648131
1182.0,3.2361396303901437,7.969682397618636,44.68585954031209,77.96440653092651,506.9009891779445,0.9216381621417173,11.666666666666666,12.588304828808383,13.808196906777816,1.054923031748358,0.16496904622107644,15.0,0.8392203219205588,0.9205464604518544
1184.0,3.241615331964408,7.988900816671787,44.57831768241069,78.08755372838154,508.12335101652786,0.9238606382118689,11.666666666666666,12.590527304878535,13.90072198959922,1.1442607440286707,0.16593394069201348,15.0,0.8393684869919024,0.9267147993066146
1186.0,3.247091033538672,7.99866375816084,44.41742012828721,78.11686421930912,508.7443098516712,0.9249896542757658,11.666666666666666,12.591656320942432,13.990844993418726,1.2326902373785442,0.16649843509775084,15.0,0.8394437547294955,0.9327229995612484
1188.0,3.252566735112936,7.998959666894874,44.20335835470027,78.05230453426681,508.7631307309113,0.9250238740562023,11.666666666666666,12.591690540722869,14.078456133664362,1.3201061855066418,0.16665940743485094,15.0,0.8394460360481912,0.9385637422442908
1190.0,3.2580424366872007,7.9897881926431795,43.93638675870137,77.89395230531787,508.1797913782926,0.9239632570514411,11.666666666666666,12.590629923718108,14.16345010449174,1.40640446374316,0.1664157170304731,15.0,0.8393753282478739,0.944230006966116
1192.0,3.263518138261465,7.971160190549786,43.61682235655373,77.6419961741486,506.99498222073174,0.9218090585831487,11.666666666666666,12.588475725249815,14.245726211192236,1.4914822722701861,0.16576821367223482,15.0,0.8392317150166543,0.9497150807461491
1194.0,3.268993839835729,7.943097708285571,43.245044408536636,77.29673556879749,505.2101055708455,0.9185638283106281,11.666666666666666,12.585230494977294,14.325188489518261,1.5752382577840076,0.16471973675695856,15.0,0.8390153663318196,0.9550125659678841
