scenario,civil_use,service_load_kN,head_stiffness_kN_per_m,allowable_settlement_mm,thermal_amplitude_C,serviceability_basis,head_restraint_ratio,initial_mechanical_settlement_mm,peak_abs_thermal_force_kN,peak_abs_pore_pressure_kPa,max_TM_settlement_mm,max_THM_settlement_mm,final_THM_settlement_mm,max_TM_serviceability_ratio,max_THM_serviceability_ratio,max_error_if_pore_pressure_ignored_percent,case_id,decision_class,tm_thm_decision_gap,thermal_drainage_ratio,thermal_pore_pressure_ratio,service_margin_index,thermal_factor,load_factor,head_stiffness_factor,vertical_stiffness_factor,serviceability_limit_factor,cv_factor,mv_factor,lambda_factor
Bridge abutment retrofit matrix 849,bridge abutment or approach foundation,4987.606052321429,801013.0996248164,17.717817426300577,5.488184176806644,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5151225092640908,12.20144189059157,426.31446044492753,75.02605520883695,12.733660977451207,15.354441159139963,12.215250644836525,0.718692414030025,0.8666101918596144,18.214859881356144,849,Safe-Safe,0.14791777782958937,3.226736132216219,1.593320477411324,0.1333898081403856,0.6860230221008305,1.1875252505527212,1.4563874538633026,1.1354773788769568,1.1811878284200386,0.7825205443653451,0.9209851068592662,1.3547150357374336
Bridge abutment retrofit matrix 850,bridge abutment or approach foundation,3761.7685387041934,723784.2039002177,15.05891840782953,5.732573144797727,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4897825420417024,11.221851790713623,423.3930890184207,61.54101451137776,11.80682323211412,12.76067969890561,11.237057151383402,0.7840419153858647,0.8473835472985228,9.343843853301882,850,Safe-Safe,0.06334163191265818,5.5640837897562285,1.58217008149839,0.15261645270147717,0.7165716430997159,0.8956591758819508,1.3159712798185776,0.9311615628895766,1.003927893855302,0.45380109468405166,0.6971980586236022,1.0713454573364043
Bridge abutment retrofit matrix 851,bridge abutment or approach foundation,5630.143395208051,869379.5618241184,15.272088994869357,8.526411781567253,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5355427006647555,15.017198562305612,688.5750247532777,115.69000415238183,15.809228942348733,20.73088835108468,15.037800380932111,1.0351713473945725,1.3574363243986596,24.771523083211694,851,Unsafe-Unsafe,0.32226497700408707,2.510253780889491,1.600441708439963,-0.3574363243986596,1.0658014726959066,1.340510332192393,1.580690112407488,1.0414250796528144,1.0181392663246238,1.0058693403542858,0.9336014738007422,1.3386200530405794
Bridge abutment retrofit matrix 852,bridge abutment or approach foundation,5103.780018217161,809155.4236864266,16.53785301287825,9.843701722905056,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5176482174978544,11.51076677393253,768.3941104940297,112.89261010050296,12.460391639565028,19.266293561110256,11.535465915900836,0.753446752118425,1.1649815454344243,36.09753955703425,852,False Safe,0.4115347933159993,1.5054465491780582,1.6189670599323773,-0.16498154543442434,1.230462715363132,1.2151857186231336,1.4711916794298665,1.2316439899882026,1.1025235341918833,1.6772347819879445,0.9644018071850948,1.1185018579116428
Bridge abutment retrofit matrix 853,bridge abutment or approach foundation,3265.7313661077237,747768.0955464523,14.734789314633986,8.766669827137594,stricter screening limit for bridge approach compatibility and differential-settlement control,0.49793103381401155,12.73127036461787,658.25581472056,100.8382158695,13.611564427230318,16.552864924163007,12.754274782973397,0.9237705498586175,1.1233866036837992,19.940593185403113,853,False Safe,0.19961605382518166,4.293636272839798,1.5867746255999604,-0.12338660368379917,1.0958337283921993,0.7775550871685056,1.3595783555390042,0.7125350225989157,0.9823192876422657,0.588076668412144,0.9791400744568246,1.144571452149163
Bridge abutment retrofit matrix 854,bridge abutment or approach foundation,2832.3653028482568,841746.0938427002,16.623172061375335,6.257860794067905,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5274996236177671,10.307536240673812,497.78168240134863,82.96647377488642,10.89890421498647,15.338459085606607,10.322958406405974,0.6556452748456204,0.9227155340132817,30.319043029125037,854,Safe-Safe,0.26707025916766125,3.470349990102114,1.5914926545892414,0.07728446598671834,0.7822325992584881,0.6743726911543468,1.530447443350364,0.7632940804762472,1.1082114707583557,0.7275886645170525,1.450455207737167,1.315345215437041
Bridge abutment retrofit matrix 855,bridge abutment or approach foundation,5202.527596149719,686248.9139960262,14.054945554485114,5.700423153495184,stricter screening limit for bridge approach compatibility and differential-settlement control,0.47648525973584416,16.81004053711843,409.58818885587687,62.41180345374937,17.406891301472786,23.31059232163261,16.825486515064746,1.2384887037800032,1.658533092943494,25.969260170101126,855,Unsafe-Unsafe,0.42004438916349085,0.8927076919293319,1.642825265273383,-0.658533092943494,0.712552894186898,1.2386970467023142,1.247725298174593,0.8596924863417134,0.9369963702990076,2.828459234229435,1.1142924400225984,1.0522911483186452
Bridge abutment retrofit matrix 856,bridge abutment or approach foundation,5263.614343193065,534299.5967963578,17.05493776601332,7.331836193912782,stricter screening limit for bridge approach compatibility and differential-settlement control,0.41473812859666254,16.60610788038632,458.54036912679067,91.03087475641442,17.464316218697228,22.74948534946441,16.628360484530212,1.0240035148940683,1.3338943631209872,24.384694663682787,856,Unsafe-Unsafe,0.3098908482269189,2.969948139078669,1.5955300431513855,-0.3338943631209872,0.9164795242390977,1.253241510284063,0.9714538123570142,0.8804682625591813,1.1369958510675546,0.8501789245008368,1.4283925260427934,1.2286795505000065
Bridge abutment retrofit matrix 857,bridge abutment or approach foundation,3108.3347857817625,853633.206703729,12.101135577039686,6.017978315924437,stricter screening limit for bridge approach compatibility and differential-settlement control,0.5309934102216567,10.433517218983075,481.87079879916837,85.80289122204091,10.998011190181657,16.617033067274445,10.44820204979093,0.9088412504896596,1.3731796459501768,34.53977944856686,857,False Safe,0.46433839546051725,1.9432200198526983,1.6090606474631581,-0.37317964595017683,0.7522472894905546,0.7400797109004197,1.5520603758249618,0.8275505865010481,0.8067423718026457,1.2993831315594235,1.209116389235941,1.399092871541679
Bridge abutment retrofit matrix 858,bridge abutment or approach foundation,3506.601568999786,275732.0320262622,17.043214540876132,8.303123028045006,stricter screening limit for bridge approach compatibility and differential-settlement control,0.26777528520030947,7.897826866753033,335.27627485132575,111.74514819388426,9.113776542195138,11.772531031256246,7.929364187280398,0.5347451632634691,0.6907459272440198,28.01077056904399,858,Safe-Safe,0.15600076398055074,8.060798295707334,1.5771459904055078,0.30925407275598016,1.0378903785056257,0.8349051354761395,0.5013309673204768,1.2333215298619036,1.1362143027250755,0.3132428355203741,1.421737475082733,1.3473578606788816
Bridge abutment retrofit matrix 859,bridge abutment or approach foundation,5245.569710413013,662442.0992410007,16.93017636257008,5.675959377090697,stricter screening limit for bridge approach compatibility and differential-settlement control,0.4676861886345328,13.006489143607427,400.2991633794657,90.61361052902426,13.610767108184424,18.67062997406552,13.022148050014984,0.8039353410562019,1.1028018594858413,27.934764829983973,859,False Safe,0.2988665184296394,2.420605743041704,1.6015816250069361,-0.10280185948584131,0.7094949221363371,1.2489451691459554,1.204440180438183,1.1202890197721813,1.1286784241713386,1.043122087090604,1.1845702919644832,1.57388404601579
